Category,id,title,resource1,resource1_url,resource2,resource2_url,p1,p1_url,p2,p2_url,c1,c1_url,c2,c2_url,diff
Category: Geometry,417,Delaunay Triangulation,1,https://codeforces.com/blog/entry/85638,,,1,https://dmoj.ca/problem/cco08p6,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Delaunay%20Triangulation.cpp,,,3
Category: Geometry,418,Voronoi Diagram,1,https://codeforces.com/blog/entry/85638,,,1,https://icpc.kattis.com/problems/pandapreserve,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Voronoi%20Diagram.cpp,,,3
Category: Geometry,419,Half Plane Intersection,1,https://cp-algorithms.com/geometry/halfplane-intersection.html,,,1,https://cp-algorithms.com/geometry/halfplane-intersection.html#toc-tgt-11,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Half%20Plane%20Intersection.cpp,,,2
Category: Geometry,420,Dynamic Half Plane Intersection,,,,,1,https://www.codechef.com/problems/ALLPOLY,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Half%20Plane%20Intersection%20Dynamic.cpp,,,3
Category: Geometry,421,Onion Decomposition,1,https://codeforces.com/blog/entry/759299,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Onion%20Decomposition.cpp,,,3
Category: Geometry,422,Point Location,1,https://cp-algorithms.com/geometry/point-location.html,,,1,https://cp-algorithms.com/geometry/point-location.html#toc-tgt-3,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Point%20Location.cpp,,,3
Category: Geometry,423,Convex Hull Intersection using Minkowski,,,,,,,,,,,,,2
Category: Geometry,424,Generating Points without Collinear Triplets,1,https://cs.stackexchange.com/questions/95476/given-a-rxc-grid-how-to-generate-n-2d-points-randomly-such-that-no-3-points-are,,,,,,,,,,,2
Category: Geometry,425,Maximum Area of a Triangle from given Lengths,,,,,1,https://codeforces.com/gym/100956/attachments,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Maximum%20Area%20of%20Triangle%2C%20Given%20are%20Lengths.cpp,,,3
Category: Geometry,426,Vertical decomposition,1,https://cp-algorithms.com/geometry/vertical_decomposition.html,,,1,https://cp-algorithms.com/geometry/vertical_decomposition.html#toc-tgt-6,,,,,,,3
Category: Game Theory,427,Grundy Number,1,http://e-maxx.ru/algo/sprague_grundy,2,https://codeforces.com/blog/entry/66040,,,,,,,,,1
Category: Game Theory,428,Green Hackenbush on Trees and Graphs,,,,,1,https://www.spoj.com/PT07/problems/PT07A/,2,https://www.codechef.com/AMR16MOS/problems/AMR16J,code,https://github.com/ShahjalalShohag/code-library/blob/master/Game%20Theory/Green%20Hackenbush.cpp,,,2
Category: Game Theory,429,Blue Red HackenBush,1,https://discuss.codechef.com/t/gerald08-editorial/5137/2,,,1,https://www.codechef.com/problems/GERALD08,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Game%20Theory/Blue%20Red%20Hackenbush.cpp,,,3
Category: Game Theory,430,Games on Arbitrary Graphs,1,https://cp-algorithms.com/game_theory/games_on_graphs.html,,,,,,,,,,,2
Category: Game Theory,431,Matching Game On A Graph,1,https://discuss.codechef.com/t/hamilg-editorial/11310,,,1,https://www.codechef.com/problems/HAMILG,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Game%20Theory/Matching%20Game%20On%20A%20Graph.cpp,,,2
Category: Game Theory,432,Nimber,1,https://judge.yosupo.jp/problem/nim_product_64,,,,,,,,,,,3
Category: Miscelleneous,433,Bigint,,,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Miscellaneous/BigInt.cpp,,,2
Category: Miscelleneous,434,Two Pointers,1,https://codeforces.com/edu/course/2/lesson/9,,,,,,,,,,,1
Category: Miscelleneous,435,Binary Search,1,https://codeforces.com/edu/course/2/lesson/6,,,,,,,,,,,1
Category: Miscelleneous,436,Fraction Binary Search,,,,,1,https://codeforces.com/gym/102354/submission/69260720,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Miscellaneous/Fraction%20Binary%20Search.cpp,,,3
Category: Miscelleneous,437,Ternary Search,1,https://cp-algorithms.com/num_methods/ternary_search.html,,,,,,,code,https://cp-algorithms.com/num_methods/ternary_search.html#toc-tgt-4,,,1
Category: Miscelleneous,438,Parallel Binary Search,1,https://codeforces.com/blog/entry/45578,,,1,https://www.spoj.com/problems/METEORS/,,,,,,,2
Category: Miscelleneous,439,Josephus Problem,1,https://cp-algorithms.com/others/josephus_problem.html,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Miscellaneous/Josephus%20Problem.cpp,,,1
Category: Miscelleneous,440,Permutation with no Arithmetic Progression,1,https://leetcode.com/problems/beautiful-array/solution/,,,1,https://leetcode.com/problems/beautiful-array/,,,,,,,1
Category: Miscelleneous,441,Balanced Brackets,1,https://cp-algorithms.com/combinatorics/bracket_sequences.html,,,,,,,,,,,1
Category: Miscelleneous,442,Knight Moves in Infinity Grid,,,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Miscellaneous/Knight%20Moves%20in%20Infinity%20Grid.cpp,,,2
Category: Miscelleneous,443,Bishop Placement,1,https://cp-algorithms.com/combinatorics/bishops-on-chessboard.html,,,,,,,,,,,1
Category: Miscelleneous,444,Gray Code,1,https://cp-algorithms.com/algebra/gray-code.html,,,1,https://cp-algorithms.com/algebra/gray-code.html#toc-tgt-3,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Miscellaneous/Gray%20Code.cpp,,,1
Category: Miscelleneous,445,MEX of all Subarrays,,,,,1,https://codeforces.com/contest/1436/problem/E,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Miscellaneous/MEX%20of%20all%20Subarrays.cpp,,,3
Category: Miscelleneous,446,Dates,,,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Miscellaneous/Dates.cpp,,,1
Category: Miscelleneous,447,Schreier–Sims Algorithm,1,https://codeforces.com/blog/entry/21335?locale=ru#comment-260437,,,1,http://opencup.ru/files/ocg/gp5/problems1-e.pdf,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Miscellaneous/Schreier%E2%80%93Sims%20algorithm.cpp,,,3
Category: Miscelleneous,448,Expression Parsing,1,https://cp-algorithms.com/string/expression_parsing.html,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Miscellaneous/Expression%20Parsing.cpp,,,1
Category: Miscelleneous,449,Randomized Algorithms,1,https://codeforces.com/blog/entry/71097,,,,,,,,,,,2
Category: Miscelleneous,450,K-th Root of a Permutation,1,https://www.hackerrank.com/contests/infinitum14/challenges/sasha-and-swaps/editorial,,,1,https://www.hackerrank.com/contests/infinitum14/challenges/sasha-and-swaps/problem,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Miscellaneous/K-th%20Root%20of%20a%20Permutation.cpp,,,3
Category: Miscelleneous,451,Matroid Intersection,1,https://codeforces.com/blog/entry/69287,2,https://github.com/AnikSarker/ACM-Library/tree/master/Matroid,1,https://codeforces.com/gym/102156/problem/D,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Miscellaneous/Matroid%20Intersection%20Color%20Linear%20Matroid.cpp,,,3
Category: Miscelleneous,452,SMAWK Algorithm,1,https://en.wikipedia.org/wiki/SMAWK_algorithm,,,,,,,,,,,3
Category: Miscelleneous,453,Lindstrom–Gessel–Viennot lemma,1,https://en.wikipedia.org/wiki/Lindstr%C3%B6m%E2%80%93Gessel%E2%80%93Viennot_lemma,,,1,https://codeforces.com/problemset/problem/348/D,,,,,,,3
Category: Important Links,Useful blogs,1,,,,,,,,,,,,,
Category: Important Links,USACO Guide,1,,,,,,,,,,,,,
Category: Important Links,Helpful Extensions,1,,,,,,,,,,,,,
Category: Important Links,Stress Testing,1,,,,,,,,,,,,,
Category: Important Links,Problems That Will Make You Learn Something New,1,,,,,,,,,,,,,
